"No.","Time","Source","Destination","Protocol","Length","Info"
"90","10.285914","77.234.42.238","192.168.137.147","TCP","54","80  >  62454 [ACK] Seq=3725 Ack=597 Win=16768 Len=0"
"91","11.025779","192.168.137.147","10.4.73.130","TCP","66","62455  >  53126 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"92","11.704042","192.168.137.147","20.62.59.38","TLSv1.2","82","Application Data"
"93","11.705693","20.62.59.38","192.168.137.147","TCP","54","443  >  63575 [ACK] Seq=1 Ack=29 Win=169 Len=0"
"94","11.814268","192.168.137.147","20.62.59.38","TLSv1.2","85","Application Data"
"95","11.815829","20.62.59.38","192.168.137.147","TCP","54","443  >  63575 [ACK] Seq=1 Ack=60 Win=169 Len=0"
"96","12.033658","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62455  >  53126 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"97","12.128469","192.168.137.1","192.168.137.147","DNS","155","Standard query response 0x70c8 No such name AAAA su.ff.avast.com.uptc.edu.co SOA dns-pri.uptc.edu.co.uptc.edu.co"
"98","13.040885","192.168.137.147","10.4.73.130","TCP","66","62456  >  53127 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"99","13.473408","20.62.59.38","192.168.137.147","TLSv1.2","81","Application Data"
"100","13.528160","192.168.137.147","20.62.59.38","TCP","54","63575  >  443 [ACK] Seq=60 Ack=28 Win=511 Len=0"
"101","14.047051","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62456  >  53127 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"102","14.477947","192.168.137.147","77.234.42.34","TLSv1.2","148","Application Data"
"103","14.480779","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=434 Ack=185 Win=131 Len=0"
"104","14.543291","77.234.42.34","192.168.137.147","TLSv1.2","286","Application Data"
"105","14.544654","192.168.137.147","77.234.42.34","TLSv1.2","144","Application Data"
"106","14.546731","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=666 Ack=275 Win=131 Len=0"
"107","14.610091","77.234.42.34","192.168.137.147","TLSv1.2","252","Application Data"
"108","14.611425","192.168.137.147","35.231.83.144","TCP","66","62457  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"109","14.613543","35.231.83.144","192.168.137.147","TCP","66","443  >  62457 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"110","14.613651","192.168.137.147","35.231.83.144","TCP","54","62457  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"111","14.614058","192.168.137.147","35.231.83.144","TCP","150","62457  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=96"
"112","14.615617","35.231.83.144","192.168.137.147","TCP","54","443  >  62457 [ACK] Seq=1 Ack=97 Win=14720 Len=0"
"113","14.660751","192.168.137.147","77.234.42.34","TCP","54","63562  >  443 [ACK] Seq=275 Ack=864 Win=509 Len=0"
"114","14.731649","35.231.83.144","192.168.137.147","TCP","70","443  >  62457 [PSH, ACK] Seq=1 Ack=97 Win=14720 Len=16"
"115","14.786714","192.168.137.147","35.231.83.144","TCP","54","62457  >  443 [ACK] Seq=97 Ack=17 Win=131328 Len=0"
"116","15.054042","192.168.137.147","10.4.73.130","TCP","66","62458  >  54193 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"117","15.138426","192.168.137.1","192.168.137.147","DNS","155","Standard query response 0x70c8 No such name AAAA su.ff.avast.com.uptc.edu.co SOA dns-pri.uptc.edu.co.uptc.edu.co"
"118","15.242717","CloudNet_86:e3:ee","Broadcast","ARP","42","Who has 192.168.137.1? Tell 192.168.137.147"
"119","15.243844","7a:2b:46:79:67:01","CloudNet_86:e3:ee","ARP","42","192.168.137.1 is at 7a:2b:46:79:67:01"
"120","15.750412","192.168.137.147","77.234.42.34","TLSv1.2","149","Application Data"
"121","15.752175","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=864 Ack=370 Win=131 Len=0"
"122","15.815486","77.234.42.34","192.168.137.147","TLSv1.2","312","Application Data"
"123","15.815989","192.168.137.147","77.234.42.34","TLSv1.2","152","Application Data"
"124","15.816152","192.168.137.147","77.234.42.34","TLSv1.2","152","Application Data"
"125","15.817543","192.168.137.147","13.107.4.52","TCP","66","62459  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"126","15.818075","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=1122 Ack=468 Win=131 Len=0"
"127","15.818550","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=1122 Ack=566 Win=131 Len=0"
"128","15.819282","13.107.4.52","192.168.137.147","TCP","66","80  >  62459 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"129","15.819418","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"130","15.820428","192.168.137.147","13.107.4.52","HTTP","208","GET /connecttest.txt HTTP/1.1 "
"131","15.822802","13.107.4.52","192.168.137.147","TCP","54","80  >  62459 [ACK] Seq=1 Ack=155 Win=15744 Len=0"
"132","15.832319","13.107.4.52","192.168.137.147","HTTP","593","HTTP/1.1 200 OK  (text/plain)"
"133","15.832442","13.107.4.52","192.168.137.147","TCP","54","80  >  62459 [FIN, ACK] Seq=540 Ack=155 Win=15744 Len=0"
"134","15.832499","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [ACK] Seq=155 Ack=540 Win=130816 Len=0"
"135","15.834302","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [ACK] Seq=155 Ack=541 Win=130816 Len=0"
"136","15.834415","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [FIN, ACK] Seq=155 Ack=541 Win=130816 Len=0"
"137","15.834515","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [RST, ACK] Seq=156 Ack=541 Win=0 Len=0"
"138","15.836367","13.107.4.52","192.168.137.147","TCP","54","80  >  62459 [ACK] Seq=541 Ack=156 Win=15744 Len=0"
"139","15.836425","192.168.137.147","13.107.4.52","TCP","54","62459  >  80 [RST] Seq=156 Win=0 Len=0"
"140","15.881689","77.234.42.34","192.168.137.147","TLSv1.2","302","Application Data"
"141","15.881930","77.234.42.34","192.168.137.147","TLSv1.2","293","Application Data"
"142","15.882066","192.168.137.147","77.234.42.34","TCP","54","63562  >  443 [ACK] Seq=566 Ack=1609 Win=513 Len=0"
"143","16.058173","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62458  >  54193 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"144","16.068204","192.168.137.147","34.149.149.62","TCP","66","62460  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"145","16.070105","34.149.149.62","192.168.137.147","TCP","66","443  >  62460 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"146","16.070287","192.168.137.147","34.149.149.62","TCP","54","62460  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"147","16.185692","192.168.137.147","34.149.149.62","TLSv1.3","352","Client Hello"
"148","16.189305","34.149.149.62","192.168.137.147","TCP","54","443  >  62460 [ACK] Seq=1 Ack=299 Win=15744 Len=0"
"149","16.195915","34.149.149.62","192.168.137.147","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"150","16.195915","34.149.149.62","192.168.137.147","TCP","1514","443  >  62460 [ACK] Seq=1461 Ack=299 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"151","16.196151","192.168.137.147","34.149.149.62","TCP","54","62460  >  443 [ACK] Seq=299 Ack=2921 Win=131328 Len=0"
"152","16.196267","34.149.149.62","192.168.137.147","TCP","1514","443  >  62460 [ACK] Seq=2921 Ack=299 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"153","16.196267","34.149.149.62","192.168.137.147","TLSv1.3","403","Application Data"
"154","16.196339","192.168.137.147","34.149.149.62","TCP","54","62460  >  443 [ACK] Seq=299 Ack=4730 Win=131328 Len=0"
"155","16.200272","192.168.137.147","34.149.149.62","TLSv1.3","134","Change Cipher Spec, Application Data"
"156","16.200459","192.168.137.147","34.149.149.62","TLSv1.3","142","Application Data"
"157","16.202221","34.149.149.62","192.168.137.147","TCP","54","443  >  62460 [ACK] Seq=4730 Ack=467 Win=15744 Len=0"
"158","16.259623","34.149.149.62","192.168.137.147","TLSv1.3","1161","Application Data, Application Data"
"159","16.262006","192.168.137.147","34.149.149.62","TLSv1.3","78","Application Data"
"160","16.262244","192.168.137.147","34.149.149.62","TCP","54","62460  >  443 [FIN, ACK] Seq=491 Ack=5837 Win=130048 Len=0"
"161","16.264356","34.149.149.62","192.168.137.147","TCP","54","443  >  62460 [FIN, ACK] Seq=5837 Ack=492 Win=15744 Len=0"
"162","16.264457","192.168.137.147","34.149.149.62","TCP","54","62460  >  443 [ACK] Seq=492 Ack=5838 Win=130048 Len=0"
"163","16.285600","CloudNet_86:e3:ee","Broadcast","ARP","42","Who has 192.168.137.1? Tell 192.168.137.147"
"164","16.287398","7a:2b:46:79:67:01","CloudNet_86:e3:ee","ARP","42","192.168.137.1 is at 7a:2b:46:79:67:01"
"165","17.064649","192.168.137.147","10.4.73.130","TCP","66","62462  >  54194 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"166","18.070612","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62462  >  54194 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"167","18.144796","192.168.137.1","192.168.137.147","DNS","155","Standard query response 0x70c8 No such name AAAA su.ff.avast.com.uptc.edu.co SOA dns-pri.uptc.edu.co.uptc.edu.co"
"168","18.906623","192.168.137.147","239.255.255.250","UDP","666","56935  >  3702 Len=624"
"169","19.080024","192.168.137.147","10.4.73.130","TCP","66","62463  >  54197 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"170","19.410850","fe80::a8f9:bf90:88d5:7c62","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"171","19.411401","192.168.137.147","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"172","19.649391","192.168.137.10","224.0.0.251","MDNS","422","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"173","19.649778","fe80::c417:f47:ee09:3a2d","ff02::fb","MDNS","442","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"174","19.790025","fe80::a8f9:bf90:88d5:7c62","ff02::c","UDP","686","56936  >  3702 Len=624"
"175","19.992735","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"176","19.992935","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"177","20.088222","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62463  >  54197 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"178","20.248705","CloudNet_86:e3:ee","Broadcast","ARP","42","Who has 192.168.137.1? Tell 192.168.137.147"
"179","20.250045","7a:2b:46:79:67:01","CloudNet_86:e3:ee","ARP","42","192.168.137.1 is at 7a:2b:46:79:67:01"
"180","20.915731","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"181","20.915731","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"182","21.081015","192.168.137.147","10.4.73.130","TCP","66","62464  >  54198 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"183","21.835914","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"184","21.836081","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"185","22.090604","192.168.137.147","10.4.73.130","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 62464  >  54198 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"186","22.747692","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"187","22.747891","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"188","22.775230","192.168.137.147","77.234.42.34","TLSv1.2","145","Application Data"
"189","22.777807","77.234.42.34","192.168.137.147","TCP","54","443  >  63562 [ACK] Seq=1609 Ack=657 Win=131 Len=0"
"190","22.839961","77.234.42.34","192.168.137.147","TLSv1.2","283","Application Data"
"191","22.895948","192.168.137.147","77.234.42.34","TCP","54","63562  >  443 [ACK] Seq=657 Ack=1838 Win=512 Len=0"
"192","22.912169","192.168.137.147","239.255.255.250","UDP","666","56935  >  3702 Len=624"
"193","23.085743","192.168.137.147","10.4.73.130","TCP","66","62465  >  64620 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"194","23.632372","192.168.137.147","40.97.230.178","TLSv1.2","1070","Application Data"
"195","23.638575","40.97.230.178","192.168.137.147","TCP","54","443  >  62431 [ACK] Seq=1 Ack=1017 Win=174 Len=0"
