"No.","Time","Source","Destination","Protocol","Length","Info"
"19","3.868202","fe80::ca4c:75ff:fe78:ed00","ff02::1","ICMPv6","126","Router Advertisement"
"20","4.109001","95.136.242.99","109.6.1.72","PPP LCP","68","Echo Request"
"21","4.135253","109.6.1.72","95.136.242.99","PPP LCP","70","Echo Reply"
"22","4.225012","95.136.242.99","109.6.1.72","L2TP","70","Control Message - Hello (tunnel id=1527, session id=0)"
"23","4.250071","109.6.1.72","95.136.242.99","L2TP","62","Control Message - ZLB      (tunnel id=18994, session id=0)"
"24","4.988216","109.6.1.72","95.136.242.99","PPP LCP","74","Echo Request"
"25","4.988602","95.136.242.99","109.6.1.72","PPP LCP","72","Echo Reply"
"26","7.348459","95.136.242.99","109.0.66.20","DNS","86","Standard query 0x56bb A ipv4.icanhazip.com"
"27","7.348705","95.136.242.99","109.0.66.10","DNS","86","Standard query 0x56bb A ipv4.icanhazip.com"
"28","7.349203","95.136.242.99","109.0.66.20","DNS","86","Standard query 0x0a89 AAAA ipv4.icanhazip.com"
"29","7.469505","HuaweiTe_f0:45:d7","Sfr_3c:ae:a9","ARP","60","Who has 10.194.144.243? Tell 10.194.144.1"
"30","7.471473","HuaweiTe_f0:45:d7","Sfr_28:2e:dd","ARP","60","Who has 10.251.196.18? Tell 10.251.196.1"
"31","7.484055","109.0.66.20","95.136.242.99","DNS","148","Standard query response 0x0a89 AAAA ipv4.icanhazip.com SOA ns.rackspace.com"
"32","7.502267","109.0.66.20","95.136.242.99","DNS","118","Standard query response 0x56bb A ipv4.icanhazip.com A 216.69.252.100 A 216.69.252.101"
"33","7.573715","109.0.66.10","95.136.242.99","DNS","118","Standard query response 0x56bb A ipv4.icanhazip.com A 216.69.252.101 A 216.69.252.100"
"34","7.573973","95.136.242.99","109.0.66.10","ICMP","146","Destination unreachable (Port unreachable)"
"35","7.599375","95.136.242.99","216.69.252.100","TCP","82","52573  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1452 SACK_PERM TSval=403886 TSecr=0 WS=128"
"36","7.747665","216.69.252.100","95.136.242.99","TCP","82","80  >  52573 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=818860362 TSecr=403886 WS=128"
"37","7.751929","95.136.242.99","216.69.252.100","TCP","74","52573  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=403932 TSecr=818860362"
"38","7.752017","95.136.242.99","216.69.252.100","HTTP","156","GET / HTTP/1.1 "
"39","7.902133","216.69.252.100","95.136.242.99","TCP","74","80  >  52573 [ACK] Seq=1 Ack=83 Win=29056 Len=0 TSval=818860516 TSecr=403932"
"40","7.903617","216.69.252.100","95.136.242.99","HTTP","431","HTTP/1.1 200 OK  (text/plain)"
"41","7.907512","95.136.242.99","216.69.252.100","TCP","74","52573  >  80 [ACK] Seq=83 Ack=358 Win=30336 Len=0 TSval=403978 TSecr=818860518"
"42","7.907599","95.136.242.99","216.69.252.100","TCP","74","52573  >  80 [FIN, ACK] Seq=83 Ack=358 Win=30336 Len=0 TSval=403979 TSecr=818860518"
"43","8.056402","216.69.252.100","95.136.242.99","TCP","74","80  >  52573 [FIN, ACK] Seq=358 Ack=84 Win=29056 Len=0 TSval=818860671 TSecr=403979"
"44","8.059911","95.136.242.99","216.69.252.100","TCP","74","52573  >  80 [ACK] Seq=84 Ack=359 Win=30336 Len=0 TSval=404024 TSecr=818860671"
"45","12.465564","HuaweiTe_f0:45:d7","Sfr_3e:3f:41","ARP","60","Who has 10.194.144.170? Tell 10.194.144.1"
"46","12.467026","HuaweiTe_f0:45:d7","Sfr_37:aa:7d","ARP","60","Who has 10.251.196.119? Tell 10.251.196.1"
"47","15.004031","109.6.1.72","95.136.242.99","PPP LCP","74","Echo Request"
"48","15.004362","95.136.242.99","109.6.1.72","PPP LCP","72","Echo Reply"
"49","15.985680","95.136.242.99","109.0.66.20","DNS","86","Standard query 0x3165 A ipv6.icanhazip.com"
"50","15.986191","95.136.242.99","109.0.66.20","DNS","86","Standard query 0xf44b AAAA ipv6.icanhazip.com"
"51","16.110988","109.0.66.20","95.136.242.99","DNS","148","Standard query response 0x3165 A ipv6.icanhazip.com SOA ns.rackspace.com"
"52","16.127497","109.0.66.20","95.136.242.99","DNS","142","Standard query response 0xf44b AAAA ipv6.icanhazip.com AAAA 2606:f200:0:7:bad:f00d:d00d:1 AAAA 2606:f200:0:7:bad:f00d:d00d:2"
"53","16.237121","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","TCP","140","37034  >  80 [SYN] Seq=0 Win=27860 Len=0 MSS=1393 SACK_PERM TSval=406478 TSecr=0 WS=128"
"54","16.407629","2606:f200:0:7:bad:f00d:d00d:1","2a00:5e80:101:212d:504:7b1:2572:db22","TCP","142","80  >  37034 [SYN, ACK] Seq=0 Ack=1 Win=28560 Len=0 MSS=1440 SACK_PERM TSval=818869008 TSecr=406478 WS=128"
"55","16.410925","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","TCP","132","37034  >  80 [ACK] Seq=1 Ack=1 Win=27904 Len=0 TSval=406530 TSecr=818869008"
"56","16.411100","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","HTTP","214","GET / HTTP/1.1 "
"57","16.583554","2606:f200:0:7:bad:f00d:d00d:1","2a00:5e80:101:212d:504:7b1:2572:db22","TCP","134","80  >  37034 [ACK] Seq=1 Ack=83 Win=28672 Len=0 TSval=818869184 TSecr=406530"
"58","16.584542","2606:f200:0:7:bad:f00d:d00d:1","2a00:5e80:101:212d:504:7b1:2572:db22","HTTP","515","HTTP/1.1 200 OK  (text/plain)"
"59","16.587508","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","TCP","132","37034  >  80 [ACK] Seq=83 Ack=382 Win=29056 Len=0 TSval=406583 TSecr=818869185"
"60","16.587683","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","TCP","132","37034  >  80 [FIN, ACK] Seq=83 Ack=382 Win=29056 Len=0 TSval=406583 TSecr=818869185"
"61","16.763408","2606:f200:0:7:bad:f00d:d00d:1","2a00:5e80:101:212d:504:7b1:2572:db22","TCP","134","80  >  37034 [FIN, ACK] Seq=382 Ack=84 Win=28672 Len=0 TSval=818869359 TSecr=406583"
"62","16.767158","2a00:5e80:101:212d:504:7b1:2572:db22","2606:f200:0:7:bad:f00d:d00d:1","TCP","132","37034  >  80 [ACK] Seq=84 Ack=383 Win=29056 Len=0 TSval=406637 TSecr=818869359"
