"No.","Time","Source","Destination","Protocol","Length","Info"
"70","26.003041","192.168.137.147","77.234.42.98","TCP","54","57371  >  443 [ACK] Seq=88 Ack=219 Win=510 Len=0"
"71","26.095221","23.8.25.52","192.168.137.147","HTTP","317","HTTP/1.1 304 Not Modified "
"72","26.110027","192.168.137.147","77.234.42.98","TLSv1.2","150","Application Data"
"73","26.112276","77.234.42.98","192.168.137.147","TCP","54","443  >  57371 [ACK] Seq=219 Ack=184 Win=131 Len=0"
"74","26.144513","192.168.137.147","23.8.25.52","TCP","54","57384  >  80 [ACK] Seq=228 Ack=264 Win=131072 Len=0"
"75","26.175781","77.234.42.98","192.168.137.147","TLSv1.2","275","Application Data"
"76","26.177678","192.168.137.147","208.111.136.0","TCP","66","57385  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"77","26.179409","208.111.136.0","192.168.137.147","TCP","66","80  >  57385 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"78","26.179557","192.168.137.147","208.111.136.0","TCP","54","57385  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"79","26.180774","192.168.137.147","208.111.136.0","HTTP","306","GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?b0374fbaab160798 HTTP/1.1 "
"80","26.186200","208.111.136.0","192.168.137.147","TCP","54","80  >  57385 [ACK] Seq=1 Ack=253 Win=15744 Len=0"
"81","26.192115","192.168.137.10","224.0.0.251","MDNS","422","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"82","26.192323","fe80::c417:f47:ee09:3a2d","ff02::fb","MDNS","442","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"83","26.221722","192.168.137.147","77.234.42.98","TCP","54","57371  >  443 [ACK] Seq=184 Ack=440 Win=509 Len=0"
"84","26.305930","208.111.136.0","192.168.137.147","HTTP","309","HTTP/1.1 304 Not Modified "
"85","26.319748","192.168.137.147","208.111.136.0","HTTP","336","GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?7be6d8558adf6bb4 HTTP/1.1 "
"86","26.322000","208.111.136.0","192.168.137.147","TCP","54","80  >  57385 [ACK] Seq=256 Ack=535 Win=16768 Len=0"
"87","26.384142","208.111.136.0","192.168.137.147","HTTP","308","HTTP/1.1 304 Not Modified "
"88","26.424910","192.168.137.147","208.111.136.0","TCP","54","57385  >  80 [ACK] Seq=535 Ack=510 Win=130816 Len=0"
"89","26.499281","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"90","26.499528","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"91","27.421166","192.168.137.169","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"92","27.421386","192.168.137.169","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"93","27.558411","192.168.137.147","77.234.42.98","TLSv1.2","161","Application Data"
"94","27.560590","77.234.42.98","192.168.137.147","TCP","54","443  >  57371 [ACK] Seq=440 Ack=291 Win=131 Len=0"
"95","27.631045","77.234.42.98","192.168.137.147","TLSv1.2","276","Application Data"
"96","27.637498","192.168.137.147","5.62.38.18","TCP","66","57386  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"97","27.640172","5.62.38.18","192.168.137.147","TCP","66","443  >  57386 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"98","27.640419","192.168.137.147","5.62.38.18","TCP","54","57386  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"99","27.676163","192.168.137.147","77.234.42.98","TCP","54","57371  >  443 [ACK] Seq=291 Ack=662 Win=508 Len=0"
"100","27.850126","192.168.137.147","5.62.38.18","TLSv1.2","353","Client Hello"
"101","27.852558","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=1 Ack=300 Win=15744 Len=0"
"102","28.037506","5.62.38.18","192.168.137.147","TLSv1.2","1502","Server Hello"
"103","28.037506","5.62.38.18","192.168.137.147","TCP","1514","443  >  57386 [ACK] Seq=1449 Ack=300 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"104","28.037506","5.62.38.18","192.168.137.147","TLSv1.2","613","Certificate, Server Key Exchange, Server Hello Done"
"105","28.037762","192.168.137.147","5.62.38.18","TCP","54","57386  >  443 [ACK] Seq=300 Ack=3468 Win=131328 Len=0"
"106","28.044939","192.168.137.147","5.62.38.18","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"107","28.047208","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=3468 Ack=426 Win=15744 Len=0"
"108","28.231525","5.62.38.18","192.168.137.147","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"109","28.232502","192.168.137.147","5.62.38.18","TLSv1.2","311","Application Data"
"110","28.232640","192.168.137.147","5.62.38.18","TCP","1514","57386  >  443 [ACK] Seq=683 Ack=3742 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"111","28.232640","192.168.137.147","5.62.38.18","TCP","1514","57386  >  443 [ACK] Seq=2143 Ack=3742 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"112","28.232640","192.168.137.147","5.62.38.18","TLSv1.2","1285","Application Data"
"113","28.234279","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=3742 Ack=683 Win=16768 Len=0"
"114","28.234647","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=3742 Ack=2143 Win=19712 Len=0"
"115","28.234647","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=3742 Ack=3603 Win=22656 Len=0"
"116","28.234647","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=3742 Ack=4834 Win=25600 Len=0"
"117","28.459425","5.62.38.18","192.168.137.147","TLSv1.2","336","Application Data"
"118","28.460559","192.168.137.147","5.62.38.18","TLSv1.2","85","Encrypted Alert"
"119","28.460706","192.168.137.147","5.62.38.18","TCP","54","57386  >  443 [FIN, ACK] Seq=4865 Ack=4024 Win=130816 Len=0"
"120","28.462283","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [ACK] Seq=4024 Ack=4865 Win=25600 Len=0"
"121","28.462810","5.62.38.18","192.168.137.147","TCP","54","443  >  57386 [FIN, ACK] Seq=4024 Ack=4866 Win=25600 Len=0"
"122","28.462911","192.168.137.147","5.62.38.18","TCP","54","57386  >  443 [ACK] Seq=4866 Ack=4025 Win=130816 Len=0"
"123","28.519570","192.168.137.147","5.62.38.18","TCP","66","57387  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"124","28.521413","5.62.38.18","192.168.137.147","TCP","66","443  >  57387 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"125","28.521611","192.168.137.147","5.62.38.18","TCP","54","57387  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"126","28.721796","192.168.137.147","5.62.38.18","TLSv1.2","353","Client Hello"
"127","28.724092","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=1 Ack=300 Win=15744 Len=0"
"128","28.898376","5.62.38.18","192.168.137.147","TLSv1.2","1514","Server Hello"
"129","28.898376","5.62.38.18","192.168.137.147","TCP","1490","443  >  57387 [PSH, ACK] Seq=1461 Ack=300 Win=15744 Len=1436 [TCP segment of a reassembled PDU]"
"130","28.898376","5.62.38.18","192.168.137.147","TLSv1.2","625","Certificate, Server Key Exchange, Server Hello Done"
"131","28.898672","192.168.137.147","5.62.38.18","TCP","54","57387  >  443 [ACK] Seq=300 Ack=3468 Win=131328 Len=0"
"132","28.901693","192.168.137.147","5.62.38.18","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"133","28.903384","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=3468 Ack=426 Win=15744 Len=0"
"134","29.077877","5.62.38.18","192.168.137.147","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"135","29.078742","192.168.137.147","5.62.38.18","TLSv1.2","311","Application Data"
"136","29.078916","192.168.137.147","5.62.38.18","TCP","1514","57387  >  443 [ACK] Seq=683 Ack=3742 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"137","29.078916","192.168.137.147","5.62.38.18","TCP","1514","57387  >  443 [ACK] Seq=2143 Ack=3742 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"138","29.078916","192.168.137.147","5.62.38.18","TLSv1.2","1233","Application Data"
"139","29.080704","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=3742 Ack=683 Win=16768 Len=0"
"140","29.080932","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=3742 Ack=2143 Win=19712 Len=0"
"141","29.080932","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=3742 Ack=3603 Win=22656 Len=0"
"142","29.080932","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=3742 Ack=4782 Win=25600 Len=0"
"143","29.307163","5.62.38.18","192.168.137.147","TLSv1.2","383","Application Data"
"144","29.308565","192.168.137.147","5.62.38.18","TLSv1.2","85","Encrypted Alert"
"145","29.308867","192.168.137.147","5.62.38.18","TCP","54","57387  >  443 [FIN, ACK] Seq=4813 Ack=4071 Win=130560 Len=0"
"146","29.310802","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [ACK] Seq=4071 Ack=4813 Win=25600 Len=0"
"147","29.311145","5.62.38.18","192.168.137.147","TCP","54","443  >  57387 [FIN, ACK] Seq=4071 Ack=4814 Win=25600 Len=0"
"148","29.311268","192.168.137.147","5.62.38.18","TCP","54","57387  >  443 [ACK] Seq=4814 Ack=4072 Win=130560 Len=0"
"149","29.367017","192.168.137.147","5.62.38.18","TCP","66","57388  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"150","29.369371","5.62.38.18","192.168.137.147","TCP","66","443  >  57388 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"151","29.369605","192.168.137.147","5.62.38.18","TCP","54","57388  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"152","29.579270","192.168.137.147","5.62.38.18","TLSv1.2","353","Client Hello"
"153","29.581887","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=1 Ack=300 Win=15744 Len=0"
"154","29.768146","5.62.38.18","192.168.137.147","TLSv1.2","1514","Server Hello"
"155","29.768444","5.62.38.18","192.168.137.147","TCP","1514","443  >  57388 [ACK] Seq=1461 Ack=300 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"156","29.768444","5.62.38.18","192.168.137.147","TLSv1.2","602","Certificate, Server Key Exchange, Server Hello Done"
"157","29.768574","192.168.137.147","5.62.38.18","TCP","54","57388  >  443 [ACK] Seq=300 Ack=3469 Win=131328 Len=0"
"158","29.771710","192.168.137.147","5.62.38.18","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"159","29.773659","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=3469 Ack=426 Win=15744 Len=0"
"160","29.959811","5.62.38.18","192.168.137.147","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"161","29.960873","192.168.137.147","5.62.38.18","TLSv1.2","311","Application Data"
"162","29.961001","192.168.137.147","5.62.38.18","TCP","1514","57388  >  443 [ACK] Seq=683 Ack=3743 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"163","29.961001","192.168.137.147","5.62.38.18","TCP","1514","57388  >  443 [ACK] Seq=2143 Ack=3743 Win=131072 Len=1460 [TCP segment of a reassembled PDU]"
"164","29.961001","192.168.137.147","5.62.38.18","TLSv1.2","1235","Application Data"
"165","29.962738","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=3743 Ack=683 Win=16768 Len=0"
"166","29.963056","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=3743 Ack=2143 Win=19712 Len=0"
"167","29.963056","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=3743 Ack=3603 Win=22656 Len=0"
"168","29.963056","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=3743 Ack=4784 Win=25600 Len=0"
"169","30.179380","5.62.38.18","192.168.137.147","TLSv1.2","425","Application Data"
"170","30.180745","192.168.137.147","5.62.38.18","TLSv1.2","85","Encrypted Alert"
"171","30.180982","192.168.137.147","5.62.38.18","TCP","54","57388  >  443 [FIN, ACK] Seq=4815 Ack=4114 Win=130560 Len=0"
"172","30.183694","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [ACK] Seq=4114 Ack=4815 Win=25600 Len=0"
"173","30.183694","5.62.38.18","192.168.137.147","TCP","54","443  >  57388 [FIN, ACK] Seq=4114 Ack=4816 Win=25600 Len=0"
"174","30.183980","192.168.137.147","5.62.38.18","TCP","54","57388  >  443 [ACK] Seq=4816 Ack=4115 Win=130560 Len=0"
"175","30.186305","192.168.137.10","224.0.0.251","MDNS","422","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"176","30.186305","fe80::c417:f47:ee09:3a2d","ff02::fb","MDNS","442","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 192.168.137.10 AAAA, cache flush fe80::c417:f47:ee09:3a2d NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"177","32.950513","192.168.137.10","224.0.0.251","MDNS","142","Standard query response 0x0000 PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"178","32.950513","fe80::c417:f47:ee09:3a2d","ff02::fb","MDNS","162","Standard query response 0x0000 PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"179","34.793712","192.168.137.10","224.0.0.251","MDNS","142","Standard query response 0x0000 PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"180","34.793712","fe80::c417:f47:ee09:3a2d","ff02::fb","MDNS","162","Standard query response 0x0000 PTR {""nm"":""Redmi Note 8"",""as"":""[8193, 8194]"",""ip"":""10""}._mi-connect._udp.local"
"181","35.094606","192.168.137.147","172.217.3.78","ICMP","74","Echo (ping) request  id=0x0001, seq=610/25090, ttl=128 (reply in 182)"
"182","35.138052","172.217.3.78","192.168.137.147","ICMP","74","Echo (ping) reply    id=0x0001, seq=610/25090, ttl=114 (request in 181)"
"183","36.099556","192.168.137.147","172.217.3.78","ICMP","74","Echo (ping) request  id=0x0001, seq=611/25346, ttl=128 (reply in 184)"
"184","36.142953","172.217.3.78","192.168.137.147","ICMP","74","Echo (ping) reply    id=0x0001, seq=611/25346, ttl=114 (request in 183)"
"185","36.380045","192.168.137.147","20.62.59.38","TLSv1.2","85","Application Data"
"186","36.381884","20.62.59.38","192.168.137.147","TCP","54","443  >  63575 [ACK] Seq=55 Ack=122 Win=169 Len=0"
