"No.","Time","Source","Destination","Protocol","Length","Info"
"45","4.366274","10.10.1.4","74.53.140.153","SMTP/IMF","83","from: ""Gurpartap Singh"" <gurpartap@patriots.in>, subject: SMTP,  (text/plain) (text/html) (text/plain) (text/plain)"
"46","4.389163","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=8863 Win=23232 Len=0"
"47","4.413523","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=10315 Win=26136 Len=0"
"48","4.708119","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=11767 Win=29040 Len=0"
"49","4.730686","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=13219 Win=31944 Len=0"
"50","4.754784","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=14671 Win=34848 Len=0"
"51","4.756231","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=463 Ack=14700 Win=34848 Len=0"
"52","4.756729","74.53.140.153","10.10.1.4","SMTP","82","S: 250 OK id=1Mugho-0003Dg-Un"
"53","4.895535","10.10.1.4","74.53.140.153","TCP","54","1470  >  25 [ACK] Seq=14700 Ack=491 Win=65045 Len=0"
"54","7.271765","10.10.1.4","74.53.140.153","SMTP","60","C: QUIT"
"55","7.272516","10.10.1.4","74.53.140.153","TCP","54","1470  >  25 [FIN, ACK] Seq=14706 Ack=491 Win=65045 Len=0"
"56","7.613407","74.53.140.153","10.10.1.4","SMTP","102","S: 221 xc90.websitewelcome.com closing connection"
"57","7.613939","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [FIN, ACK] Seq=539 Ack=14706 Win=34848 Len=0"
"58","7.613955","10.10.1.4","74.53.140.153","TCP","54","1470  >  25 [ACK] Seq=14707 Ack=540 Win=64997 Len=0"
"59","7.614699","74.53.140.153","10.10.1.4","TCP","60","25  >  1470 [ACK] Seq=540 Ack=14707 Win=34848 Len=0"
"60","9.198384","10.10.1.20","10.10.1.255","BROWSER","243","Host Announcement MIT-3D655AA09DD, Workstation, Server, NT Workstation, Potential Browser, Backup Browser"
