"No.","Time","Source","Destination","Protocol","Length","Info"
"40","14.576169","109.0.66.20","95.136.242.99","DNS","130","Standard query response 0x24ce A ocsp.thawte.com CNAME ocsp.verisign.net A 199.7.71.72"
"41","14.576199","109.0.66.20","95.136.242.99","DNS","114","Standard query response 0xada7 AAAA ocsp.thawte.com CNAME ocsp.verisign.net"
"42","14.577164","109.0.74.75","95.136.242.99","TLSv1","121","Change Cipher Spec, Encrypted Handshake Message"
"43","14.579815","95.136.242.99","199.7.71.72","TCP","82","65386  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1452 SACK_PERM TSval=982902 TSecr=0 WS=128"
"44","14.615340","199.7.71.72","95.136.242.99","TCP","66","80  >  65386 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440"
"45","14.616305","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=500 Ack=3416 Win=37504 Len=0 TSval=982914 TSecr=189810192"
"46","14.616917","95.136.242.99","199.7.71.72","TCP","62","65386  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"47","14.617480","95.136.242.99","199.7.71.72","OCSP","553","Request"
"48","14.658962","199.7.71.72","95.136.242.99","TCP","62","80  >  65386 [ACK] Seq=1 Ack=492 Win=7699 Len=0"
"49","14.662418","199.7.71.72","95.136.242.99","TCP","62","[TCP Previous segment not captured] 80  >  65386 [FIN, ACK] Seq=1755 Ack=492 Win=7699 Len=0"
"50","14.663441","199.7.71.72","95.136.242.99","TCP","1502","[TCP Out-Of-Order] 80  >  65386 [ACK] Seq=1 Ack=492 Win=7699 Len=1440"
"51","14.663478","199.7.71.72","95.136.242.99","TCP","376","[TCP Out-Of-Order] 80  >  65386 [PSH, ACK] Seq=1441 Ack=492 Win=7699 Len=314"
"52","14.664308","95.136.242.99","199.7.71.72","TCP","62","[TCP Dup ACK 46#1] 65386  >  80 [ACK] Seq=492 Ack=1 Win=29200 Len=0"
"53","14.665157","95.136.242.99","199.7.71.72","TCP","62","65386  >  80 [ACK] Seq=492 Ack=1441 Win=31680 Len=0"
"54","14.666369","95.136.242.99","199.7.71.72","TCP","62","65386  >  80 [ACK] Seq=492 Ack=1756 Win=34560 Len=0"
"55","14.666708","95.136.242.99","199.7.71.72","TCP","62","65386  >  80 [FIN, ACK] Seq=492 Ack=1756 Win=34560 Len=0"
"56","14.673753","95.136.242.99","109.0.74.75","TLSv1","624","Application Data"
"57","14.700345","199.7.71.72","95.136.242.99","TCP","62","[TCP Retransmission] 80  >  65386 [FIN, ACK] Seq=1755 Ack=492 Win=8190 Len=0"
"58","14.701732","95.136.242.99","199.7.71.72","TCP","62","[TCP Dup ACK 54#1] 65386  >  80 [ACK] Seq=493 Ack=1756 Win=34560 Len=0"
"59","14.702312","199.7.71.72","95.136.242.99","TCP","62","80  >  65386 [ACK] Seq=1756 Ack=493 Win=7699 Len=0"
"60","14.720818","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"61","14.721829","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=4784 Ack=1050 Win=9088 Len=1368 TSval=189810207 TSecr=982931 [TCP segment of a reassembled PDU]"
"62","14.722803","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=6152 Ack=1050 Win=9088 Len=1368 TSval=189810207 TSecr=982931 [TCP segment of a reassembled PDU]"
"63","14.728168","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1050 Ack=4784 Win=40192 Len=0 TSval=982947 TSecr=189810207"
"64","14.728698","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1050 Ack=6152 Win=42880 Len=0 TSval=982947 TSecr=189810207"
"65","14.728949","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1050 Ack=7520 Win=45056 Len=0 TSval=982947 TSecr=189810207"
"66","14.760723","109.0.74.75","95.136.242.99","TLSv1","1113","Application Data, Application Data"
"67","14.762933","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1050 Ack=8559 Win=45056 Len=0 TSval=982957 TSecr=189810211"
"68","14.861910","95.136.242.99","109.0.74.75","TLSv1","614","Application Data"
"69","14.862251","95.136.242.99","109.0.74.75","TCP","82","65387  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1452 SACK_PERM TSval=982987 TSecr=0 WS=128"
"70","14.901432","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"71","14.902443","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=9927 Ack=1590 Win=10240 Len=1368 TSval=189810225 TSecr=982987 [TCP segment of a reassembled PDU]"
"72","14.903458","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=11295 Ack=1590 Win=10240 Len=1368 TSval=189810225 TSecr=982987 [TCP segment of a reassembled PDU]"
"73","14.903831","109.0.74.75","95.136.242.99","TLSv1","347","[TCP Previous segment not captured] , Application Data"
"74","14.903859","109.0.74.75","95.136.242.99","TCP","121","[TCP Out-Of-Order] 443  >  65386 [PSH, ACK] Seq=12663 Ack=1590 Win=10240 Len=47 TSval=189810225 TSecr=982987"
"75","14.903879","109.0.74.75","95.136.242.99","TCP","82","443  >  65387 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1380 SACK_PERM TSval=219668167 TSecr=982987 WS=128"
"76","14.905433","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=9927 Win=45056 Len=0 TSval=983000 TSecr=189810225"
"77","14.905982","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=11295 Win=43776 Len=0 TSval=983000 TSecr=189810225"
"78","14.907048","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=12663 Win=45056 Len=0 TSval=983000 TSecr=189810225"
"79","14.907314","95.136.242.99","109.0.74.75","TCP","86","[TCP Dup ACK 78#1] 65386  >  443 [ACK] Seq=1590 Ack=12663 Win=45056 Len=0 TSval=983000 TSecr=189810225 SLE=12710 SRE=12983"
"80","14.907921","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=12983 Win=44800 Len=0 TSval=983000 TSecr=189810225"
"81","14.908459","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=983001 TSecr=219668167"
"82","14.909702","95.136.242.99","109.0.74.75","TLSv1","291","Client Hello"
"83","14.939413","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=12983 Ack=1590 Win=10240 Len=1368 TSval=189810228 TSecr=983000 [TCP segment of a reassembled PDU]"
"84","14.940353","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=14351 Ack=1590 Win=10240 Len=1368 TSval=189810228 TSecr=983000 [TCP segment of a reassembled PDU]"
"85","14.941339","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=14351 Win=45056 Len=0 TSval=983011 TSecr=189810228"
"86","14.941451","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"87","14.942308","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=15719 Win=45056 Len=0 TSval=983011 TSecr=189810228"
"88","14.942369","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=17087 Ack=1590 Win=10240 Len=1368 TSval=189810228 TSecr=983000 [TCP segment of a reassembled PDU]"
"89","14.942835","109.0.74.75","95.136.242.99","TLSv1","330","Application Data"
"90","14.943891","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=17087 Win=45056 Len=0 TSval=983012 TSecr=189810228"
"91","14.944949","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=18455 Win=45056 Len=0 TSval=983012 TSecr=189810228"
"92","14.945237","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1590 Ack=18711 Win=45056 Len=0 TSval=983012 TSecr=189810229"
"93","14.946466","109.0.74.75","95.136.242.99","TCP","74","443  >  65387 [ACK] Seq=1 Ack=218 Win=6912 Len=0 TSval=219668172 TSecr=983001"
"94","14.947643","109.0.74.75","95.136.242.99","TLSv1","1442","Server Hello"
"95","14.947989","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=1369 Ack=218 Win=6912 Len=1368 TSval=219668172 TSecr=983001 [TCP segment of a reassembled PDU]"
"96","14.950861","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=218 Ack=1369 Win=32000 Len=0 TSval=983013 TSecr=219668172"
"97","14.951130","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=218 Ack=2737 Win=34688 Len=0 TSval=983014 TSecr=219668172"
"98","14.984445","109.0.74.75","95.136.242.99","TLSv1","706","Certificate, Server Hello Done"
"99","14.986729","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=218 Ack=3369 Win=37504 Len=0 TSval=983024 TSecr=219668177"
"100","14.987962","95.136.242.99","109.0.74.75","TLSv1","388","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"101","15.007233","109.6.1.72","95.136.242.99","PPP LCP","74","Echo Request"
"102","15.007780","95.136.242.99","109.6.1.72","PPP LCP","72","Echo Reply"
"103","15.008186","95.136.242.99","109.0.74.75","TLSv1","428","Application Data"
"104","15.026080","109.0.74.75","95.136.242.99","TLSv1","121","Change Cipher Spec, Encrypted Handshake Message"
"105","15.034759","95.136.242.99","109.0.74.75","TLSv1","642","Application Data"
"106","15.046033","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"107","15.047014","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=20079 Ack=1944 Win=11264 Len=1368 TSval=189810239 TSecr=983031 [TCP segment of a reassembled PDU]"
"108","15.047679","109.0.74.75","95.136.242.99","TLSv1","456","Application Data"
"109","15.048917","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1944 Ack=20079 Win=45056 Len=0 TSval=983043 TSecr=189810239"
"110","15.051079","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1944 Ack=21447 Win=45056 Len=0 TSval=983044 TSecr=189810239"
"111","15.051343","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=1944 Ack=21829 Win=45056 Len=0 TSval=983044 TSecr=189810239"
"112","15.084718","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"113","15.085699","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=4784 Ack=1100 Win=9088 Len=1368 TSval=219668188 TSecr=983037 [TCP segment of a reassembled PDU]"
"114","15.086696","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=6152 Ack=1100 Win=9088 Len=1368 TSval=219668188 TSecr=983037 [TCP segment of a reassembled PDU]"
"115","15.087973","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1100 Ack=6152 Win=42880 Len=0 TSval=983055 TSecr=219668188"
"116","15.120716","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data, Application Data"
"117","15.121676","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=8888 Ack=1100 Win=9088 Len=1368 TSval=219668193 TSecr=983055 [TCP segment of a reassembled PDU]"
"118","15.122697","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=10256 Ack=1100 Win=9088 Len=1368 TSval=219668193 TSecr=983055 [TCP segment of a reassembled PDU]"
"119","15.126552","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1100 Ack=8888 Win=45056 Len=0 TSval=983065 TSecr=219668188"
"120","15.126824","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1100 Ack=11624 Win=45056 Len=0 TSval=983066 TSecr=219668193"
"121","15.162327","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"122","15.163336","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=12992 Ack=1100 Win=9088 Len=1368 TSval=219668197 TSecr=983065 [TCP segment of a reassembled PDU]"
"123","15.163794","109.0.74.75","95.136.242.99","TLSv1","516","Application Data"
"124","15.168167","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1100 Ack=14360 Win=45056 Len=0 TSval=983079 TSecr=219668197"
"125","15.168521","95.136.242.99","109.0.74.75","TLSv1","614","Application Data"
"126","15.212486","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"127","15.213347","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1100 Ack=14802 Win=45184 Len=0 TSval=983092 TSecr=219668197"
"128","15.213462","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=23197 Ack=2484 Win=12416 Len=1368 TSval=189810256 TSecr=983079 [TCP segment of a reassembled PDU]"
"129","15.214297","109.0.74.75","95.136.242.99","TCP","1442","443  >  65386 [ACK] Seq=24565 Ack=2484 Win=12416 Len=1368 TSval=189810256 TSecr=983079 [TCP segment of a reassembled PDU]"
"130","15.214333","109.0.74.75","95.136.242.99","TLSv1","121","Application Data"
"131","15.214354","109.0.74.75","95.136.242.99","TLSv1","188","[TCP Previous segment not captured] , Ignored Unknown Record"
"132","15.215192","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=2484 Ack=23197 Win=45056 Len=0 TSval=983093 TSecr=189810256"
"133","15.215304","109.0.74.75","95.136.242.99","TCP","1442","[TCP Out-Of-Order] 443  >  65386 [ACK] Seq=25980 Ack=2484 Win=12416 Len=1368 TSval=189810256 TSecr=983079"
"134","15.215918","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=2484 Ack=24565 Win=45056 Len=0 TSval=983093 TSecr=189810256"
"135","15.217374","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=2484 Ack=25933 Win=45056 Len=0 TSval=983094 TSecr=189810256"
"136","15.218631","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=2484 Ack=25980 Win=45056 Len=0 TSval=983094 TSecr=189810256"
"137","15.218896","95.136.242.99","109.0.74.75","TCP","86","[TCP Dup ACK 136#1] 65386  >  443 [ACK] Seq=2484 Ack=25980 Win=45056 Len=0 TSval=983094 TSecr=189810256 SLE=27348 SRE=27462"
"138","15.219133","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=2484 Ack=27462 Win=43648 Len=0 TSval=983094 TSecr=189810256"
"139","15.507938","95.136.242.99","109.0.74.75","TLSv1","463","Application Data"
"140","15.512942","95.136.242.99","109.0.74.75","TLSv1","1062","Application Data"
"141","15.545695","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"142","15.546698","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=16170 Ack=1489 Win=10240 Len=1368 TSval=219668242 TSecr=983181 [TCP segment of a reassembled PDU]"
"143","15.547682","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=17538 Ack=1489 Win=10240 Len=1368 TSval=219668242 TSecr=983181 [TCP segment of a reassembled PDU]"
"144","15.548708","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=16170 Win=45056 Len=0 TSval=983193 TSecr=219668242"
"145","15.548983","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=17538 Win=45056 Len=0 TSval=983193 TSecr=219668242"
"146","15.549609","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=18906 Win=45056 Len=0 TSval=983194 TSecr=219668242"
"147","15.564157","109.0.74.75","95.136.242.99","TLSv1","354","Application Data, Application Data"
"148","15.566710","95.136.242.99","109.0.74.75","TCP","74","65386  >  443 [ACK] Seq=3472 Ack=27742 Win=45056 Len=0 TSval=983198 TSecr=189810291"
"149","15.582154","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data, Application Data"
"150","15.583161","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=20274 Ack=1489 Win=10240 Len=1368 TSval=219668246 TSecr=983193 [TCP segment of a reassembled PDU]"
"151","15.584177","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=20274 Win=45056 Len=0 TSval=983204 TSecr=219668246"
"152","15.584242","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=21642 Ack=1489 Win=10240 Len=1368 TSval=219668246 TSecr=983193 [TCP segment of a reassembled PDU]"
"153","15.585140","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=21642 Win=45056 Len=0 TSval=983204 TSecr=219668246"
"154","15.585203","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"155","15.586155","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=24378 Ack=1489 Win=10240 Len=1368 TSval=219668246 TSecr=983194 [TCP segment of a reassembled PDU]"
"156","15.586696","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=23010 Win=43776 Len=0 TSval=983204 TSecr=219668246"
"157","15.587115","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=25746 Ack=1489 Win=10240 Len=1368 TSval=219668246 TSecr=983194 [TCP segment of a reassembled PDU]"
"158","15.587894","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=24378 Win=45056 Len=0 TSval=983205 TSecr=219668246"
"159","15.588786","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=25746 Win=45056 Len=0 TSval=983205 TSecr=219668246"
"160","15.589704","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=27114 Win=45056 Len=0 TSval=983206 TSecr=219668246"
"161","15.617165","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data, Application Data"
"162","15.618143","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=28482 Ack=1489 Win=10240 Len=1368 TSval=219668250 TSecr=983204 [TCP segment of a reassembled PDU]"
"163","15.619124","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=28482 Win=45056 Len=0 TSval=983214 TSecr=219668250"
"164","15.619185","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=29850 Ack=1489 Win=10240 Len=1368 TSval=219668250 TSecr=983204 [TCP segment of a reassembled PDU]"
"165","15.620127","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=29850 Win=45056 Len=0 TSval=983215 TSecr=219668250"
"166","15.620192","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"167","15.621089","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=32586 Ack=1489 Win=10240 Len=1368 TSval=219668250 TSecr=983204 [TCP segment of a reassembled PDU]"
"168","15.621590","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=31218 Win=45056 Len=0 TSval=983215 TSecr=219668250"
"169","15.622208","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=33954 Ack=1489 Win=10240 Len=1368 TSval=219668250 TSecr=983204 [TCP segment of a reassembled PDU]"
"170","15.623106","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=32586 Win=45056 Len=0 TSval=983215 TSecr=219668250"
"171","15.623171","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"172","15.624014","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=36690 Ack=1489 Win=10240 Len=1368 TSval=219668250 TSecr=983205 [TCP segment of a reassembled PDU]"
"173","15.624545","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=38058 Ack=1489 Win=10240 Len=1368 TSval=219668251 TSecr=983205 [TCP segment of a reassembled PDU]"
"174","15.625698","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=33954 Win=45056 Len=0 TSval=983216 TSecr=219668250"
"175","15.625762","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"176","15.626838","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=35322 Win=45056 Len=0 TSval=983216 TSecr=219668250"
"177","15.626923","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=40794 Ack=1489 Win=10240 Len=1368 TSval=219668251 TSecr=983206 [TCP segment of a reassembled PDU]"
"178","15.627848","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"179","15.628544","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=36690 Win=45056 Len=0 TSval=983217 TSecr=219668250"
"180","15.629201","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=39426 Win=45056 Len=0 TSval=983217 TSecr=219668250"
"181","15.629571","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=42162 Win=45056 Len=0 TSval=983217 TSecr=219668251"
"182","15.651632","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"183","15.652708","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=44898 Ack=1489 Win=10240 Len=1368 TSval=219668254 TSecr=983214 [TCP segment of a reassembled PDU]"
"184","15.653610","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=46266 Ack=1489 Win=10240 Len=1368 TSval=219668254 TSecr=983215 [TCP segment of a reassembled PDU]"
"185","15.653915","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=44898 Win=45056 Len=0 TSval=983225 TSecr=219668251"
"186","15.654352","109.0.74.75","95.136.242.99","TLSv1","1442","Application Data"
"187","15.655334","109.0.74.75","95.136.242.99","TCP","1442","443  >  65387 [ACK] Seq=49002 Ack=1489 Win=10240 Len=1368 TSval=219668254 TSecr=983215 [TCP segment of a reassembled PDU]"
"188","15.655956","95.136.242.99","109.0.74.75","TCP","74","65387  >  443 [ACK] Seq=1489 Ack=47634 Win=45056 Len=0 TSval=983225 TSecr=219668254"
